Price,Link,CPU Name,CPU Lithography,CPU Core,CPU Thread,CPU Cache,CPU Base Clock,CPU Max Clock,CPU Intel,CPU Cache,Base Power,Max Power,CPU Series,RAM,Memory Type,Max DDR Support,Storage,Storage Type,GPU Name,GPU VRAM,IGPU Cloock,GPU Onboard,GPU AMD,GPU NVIDIA,Display Type,Display Size,Display Resolution,Display Frequency,Display Color,OS,Warrant
21990000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg3092tu-8c5l3pa.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,,45% NTSC,11,12
59990000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g18-g814jir-n6007w.html,i9-14900HX,7,24.0,32.0,36,1.6,5.8,1,36,55,157,9,32GB,DDR5,5.0,512GB,SSD,4070,12,,0,0,1,IPS,18 INCH,2560 X 1600,240HZ,100% DCI-P3,11,24
22990000,https://www.anphatpc.com.vn/laptop-dell-inspiron-14-5440-n4i5211w1.html,120U,7,10.0,12.0,12,0.9,5.0,1,12,15,55,5,32 GB,DDR5,5.0,512 GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1200,60HZ,,11,12
0,https://www.anphatpc.com.vn/microsoft-surface-pro-9-wifi-intel-evo-12th.html,i5-1235U,7,10.0,12.0,12,4.4,4.4,1,12,15,55,5,128GB,LPDDR5,5.0,256GB,SSD,,,,1,0,0,,13 INCH,2880 X 1920,120HZ,,11,12
18990000,https://www.anphatpc.com.vn/laptop-acer-aspire-5-a515-58m-951t-nx.kq8sv.001-hang-gia-soc.html,i9-13900H,7,14.0,20.0,24,5.4,5.4,1,24,45,115,9,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,60HZ,,11,12
29790000,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-f15-fx507vv-lp157w.html,i7-13620H,7,10.0,16.0,24,4.9,4.9,1,24,45,115,7,32GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,15.6-INCH,1920 X 1080,144HZ,100% SRGB,11,24
81990000,https://www.anphatpc.com.vn/laptop-msi-creator-z17-hx-studio-a13vgt-068vn.html,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,64GB,DDR5,5.0,2TB,SSD,4070,12,,0,0,1,IPS,17 INCH,2560 X 1600,165HZ,,11,24
20990000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg3033tx-8u6l6pa.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,,45% NTSC,11,12
19290000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg3093tu-8c5l4pa.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,,45% NTSC,11,12
42990000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-neo-phn16-71-779x_nh.qlusv.00b.html,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,32GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,16 INCH,2560X1600,165HZ,SRGB 100%,11,12
21690000,https://www.anphatpc.com.vn/laptop-dell-latitude-5440-71027555.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8GB,DDR4,5.0,256GB,SSD,,,,1,0,0,IPS,14.0 INCH,1920X1080,,,0,12
44290000,https://www.anphatpc.com.vn/laptop-lg-gram-2024-15z90st-g.ah75a5.html,155H,0,16.0,22.0,24,0.9,4.8,1,24,28,115,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,OLED,15.6-INCH,1920 X 1080,,DCI-P3 100%,11,12
16990000,https://www.anphatpc.com.vn/laptop-msi-modern-15-b13m-438vn.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,60HZ,45%NTSC,11,24
27490000,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-a15-fa507nv-lp061w.html,Ryzen 7 7735HS,6,8.0,16.0,20,3.2,4.75,0,20,35,54,7,32GB,DDR5,5.0,1TB,SSD,4060,8,,0,0,1,IPS,15.6-INCH,1920 X 1080,144HZ,100% SRGB,11,24
12290000,https://www.anphatpc.com.vn/laptop-dell-vostro-3430-71026453.html,i3-1305U,7,5.0,6.0,10,4.5,4.5,1,10,15,55,3,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1080,,,11,12
14990000,https://www.anphatpc.com.vn/laptop-hp-probook-440-g10-873a2pa.html,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,10,15,55,3,8GB,DDR4,5.0,256GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,60HZ,45% NTSC,11,12
21399000,https://www.anphatpc.com.vn/laptop-asus-vivobook-s-14-flip-tp3402va-lz118w-hang-gia-soc.html,i9-13900H,7,14.0,20.0,24,5.4,5.4,1,24,45,115,9,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14.0-INCH,1920 X 1200,60HZ,45% NTSC,11,24
20990000,https://www.anphatpc.com.vn/microsoft-surface-go-3-platinum-i3-10100y-lte-8gb-ram-128gb-ssd-10.5-inch-windows-11-home-in-s-mode-new.html,i3-10100,14,4.0,8.0,6,3.6,4.3,1,6,0,0,3,128GB,,4.0,128GB,SSD,,,,1,0,0,,10.5-INCH,1920 X 1280,,,11,12
45990000,https://www.anphatpc.com.vn/laptop-asus-proart-studiobook-pro-17-w700g1t-av046t_id33726.html,i7-9750H,14,6.0,12.0,12,2.6,4.5,1,12,35,45,7,16GB,DDR4,4.0,1TB,SSD,,,,1,0,0,IPS,17.0 INCH,1920 X 1200,,97% DCI-P3,10,24
18990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn0062va.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,16 INCH,1920X1200,60HZ,45% NTSC,0,24
35990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p14s-gen-3-21ak006wva.html,i7-1260P,7,12.0,16.0,18,4.7,4.7,1,18,28,64,7,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,2240X1400,60HZ,100% SRGB,0,36
0,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-z13-gen-1-21d2003pvn.html,Ryzen 7 PRO 6850U,6,8.0,16.0,20,2.7,4.7,0,20,15,28,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,OLED,13.3 INCH,2880X1800,,100% DCI-P3,11,36
42990000,https://www.anphatpc.com.vn/laptop-lg-gram-2023-16z90r-e.ah75a5.html,i7-1360P,7,12.0,16.0,18,5.0,5.0,1,18,28,64,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,16-INCH,2560X1600,144HZ,DCI-P3 99%,11,12
27390000,https://www.anphatpc.com.vn/laptop-acer-swift-go-sfg14-71-74cp-nx.kpzsv.004.html,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,OLED,14INCH,2880 X 1800,90HZ,,11,12
0,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-z13-gen-1-21d2003nvn.html,Ryzen 7 PRO 6850U,6,8.0,16.0,20,2.7,4.7,0,20,15,28,7,32GB,LPDDR5,5.0,1TB,SSD,,,,1,0,0,OLED,13.3 INCH,2880X1800,,100% DCI-P3,11,36
17990000,https://www.anphatpc.com.vn/laptop-huawei-matebook-d16-6941487268597-intel-core-i5-12450h.html,i5-12450H,7,8.0,12.0,12,4.4,4.4,1,12,45,95,5,16GB,,5.0,512GB,SSD,,,,1,0,0,,16 INCH,1920 X 1080,,100% SRGB,0,12
43390000,https://www.anphatpc.com.vn/laptop-lg-gram-2024-16z90s-g.ah76a5.html,155H,0,16.0,22.0,24,0.9,4.8,1,24,28,115,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,16-INCH,2560 X 1600,,DCI-P3 99%,11,12
22990000,https://www.anphatpc.com.vn/laptop-hp-probook-450-g9-6m0z8pa.html,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,12,15,55,7,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,,45% NTSC,11,12
12290000,https://www.anphatpc.com.vn/laptop-msi-modern-14-c7m-221vn.html,Ryzen 7 7730U,7,8.0,16.0,20,2.0,4.5,0,20,15,15,7,8GB,DDR4,4.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,60HZ,45% NTSC,11,24
0,https://www.anphatpc.com.vn/laptop-hp-victus-15-fb1022ax-94f19pa.html,Ryzen 5 7535HS,6,6.0,12.0,19,3.3,4.55,0,19,35,54,5,16 GB,DDR5,5.0,512 GB,SSD,535,4,,0,1,0,IPS,15.6 INCH,1920 X 1080,,45% NTSC,11,12
12190000,https://www.anphatpc.com.vn/laptop-dell-inspiron-3530-n3530-i3u085w11blu.html,i3-1305U,7,5.0,6.0,10,4.5,4.5,1,10,15,55,3,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,LED,15.6 INCH,1920 X 1080,120HZ,,11,12
17990000,https://www.anphatpc.com.vn/laptop-gaming-acer-aspire-7-a715-76g-59mw-nh.qmysv.001-hang-gia-soc.html,i5-12450H,7,8.0,12.0,12,4.4,4.4,1,12,45,95,5,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6INCH,1920 X 1080,144HZ,,11,12
32890000,https://www.anphatpc.com.vn/laptop-asus-zenbook-14-oled-ux3405ma-pp152w.html,155H,0,16.0,22.0,24,0.9,4.8,1,24,28,115,7,32GB,LPDDR5,5.0,1TB,SSD,,,,1,0,0,OLED,14.0 INCH,2880 X 1800,120HZ,100% DCI-P3,11,24
98990000,https://www.anphatpc.com.vn/laptop-msi-raider-ge78-hx13vi-408vn.html,i9-13980HX,7,24.0,32.0,36,5.6,5.6,1,36,55,157,9,64GB,DDR5,5.0,4TB,SSD,4090,24,,0,0,1,IPS,"17.3""",2560X1600,240HZ,100% SRGB,11,24
17990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-15-oled-a1505va-l1113w.html,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,18,45,95,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,OLED,15.6 INCH,1920 X 1080,60HZ,100% DCI-P3,11,24
19290000,https://www.anphatpc.com.vn/laptop-hp-elitebook-640-g9-6m154pa.html,i5-1235U,7,10.0,12.0,12,4.4,4.4,1,12,15,55,5,8GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
19790000,https://www.anphatpc.com.vn/laptop-lenovo-loq-15iax9-83gs001rvn.html,i5-12450HX,7,8.0,12.0,12,4.4,4.4,1,12,55,157,5,12GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,144HZ,100% SRGB,11,24
62890000,https://www.anphatpc.com.vn/laptop-asus-rog-zephyrus-m16-gu604vi-nm779w.html,i9-13900H,7,14.0,20.0,24,5.4,5.4,1,24,45,115,9,64GB,DDR5,5.0,1TB,SSD,4070,12,,0,0,1,LED,16 INCH,2560x1440,240HZ,DCI-P3 100%,11,24
14990000,https://www.anphatpc.com.vn/laptop-msi-modern-14-c13m-458vn.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920x1080,60HZ,45% NTSC,11,24
22390000,https://www.anphatpc.com.vn/laptop-asus-vivobook-s-14-oled-s3405va-km071w.html,i9-13900H,7,14.0,20.0,24,5.4,5.4,1,24,45,115,9,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,OLED,14 INCH,2880 X 1800,90HZ,",DCI-P3:100%",11,24
16990000,https://www.anphatpc.com.vn/laptop-acer-swift-3-sf314-512-56qn-nx.k0fsv.002-hang-gia-soc.html,i5-1240P,7,12.0,16.0,12,4.4,4.4,1,12,28,64,5,16GB,LPDDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,2560 X 1440,60HZ,100% SRGB,11,12
26590000,https://www.anphatpc.com.vn/laptop-acer-swift-go-sfg14-71-74cp-nx.kpzsv.004-hang-gia-soc.html,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,OLED,14INCH,2880 X 1800,90HZ,,11,12
14990000,https://www.anphatpc.com.vn/laptop-acer-aspire-5-a514-55-5954-nx.k5bsv.001.html,i5-1235U,7,10.0,12.0,12,4.4,4.4,1,12,15,55,5,20GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14.0 INCH,1920 X 1080,60HZ,,11,14
15190000,https://www.anphatpc.com.vn/laptop-lenovo-v14-g4-iru-83a00010vn.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1080,,45% NTSC,11,24
16190000,https://www.anphatpc.com.vn/laptop-hp-14s-ep0128tu-8u6l5pa.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8 GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,,14 INCH,1920 X 1080,,45% NTSC,11,12
22590000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn006ava.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,16 INCH,1920X1200,60HZ,45% NTSC,0,24
20900000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn005kva.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,16 INCH,1920X1200,60HZ,45% NTSC,0,24
32990000,https://www.anphatpc.com.vn/laptop-asus-zenbook-s-13-oled-ux5304va-nq125w.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,OLED,13.3INCH,2880 X 1800,60HZ,100% DCI-P3,11,24
15790000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-5-16iah8-83bg001xvn.html,i5-12450H,7,8.0,12.0,12,4.4,4.4,1,12,45,95,5,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,16 INCH,1920X1200,,45% NTSC,11,36
20990000,https://www.anphatpc.com.vn/laptop-acer-aspire-7-a715-76g-73fm-nh.qmysv.004-hang-giam-soc.html,i7-12650H,7,10.0,16.0,24,4.7,4.7,1,24,45,115,7,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6INCH,1920 X 1080,144HZ,,11,12
13190000,https://www.anphatpc.com.vn/laptop-lenovo-v15-g4-iru-83a1000rvn.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,,45% NTSC,11,24
22490000,https://www.anphatpc.com.vn/laptop-hp-elitebook-640-g9-6m156pa.html,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,12,15,55,7,8GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
16690000,https://www.anphatpc.com.vn/laptop-hp-240-g10-9h2e1pt.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8 GB,DDR4,5.0,256 GB,SSD,,,,1,0,0,IPS,14.0 INCH,1920 X 1080,,45% NTSC,11,12
22490000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn00fgva.html,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,48GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,16 INCH,1920X1200,60HZ,45% NTSC,0,24
18990000,https://www.anphatpc.com.vn/laptop-hp-victus-15-fa1139tx-8y6w3pa.html,i5-12450H,7,8.0,12.0,12,4.4,4.4,1,12,45,95,5,32GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,,45% NTSC,11,12
32900000,https://www.anphatpc.com.vn/laptop-hp-zbook-power-g8-33d91av.html,i5-11500H,10,6.0,12.0,12,2.4,4.6,1,12,35,45,5,16GB,DDR4,4.0,512 GB,SSD,,,,1,0,0,,15.6 INCH,1920 X 1080,,,10,12
35990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p14s-gen-3-21ak006wva.html,i7-1260P,7,12.0,16.0,18,4.7,4.7,1,18,28,64,7,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,2240X1400,60HZ,100% SRGB,0,36
24990000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15arh7-82sb007kvn.html,Ryzen 7 6800H,6,8.0,16.0,20,3.2,4.7,0,20,45,45,7,16GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,120HZ,45% NTSC,11,24
14990000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-3-15iah8-83er000fvn.html,i5-12450H,7,8.0,12.0,12,4.4,4.4,1,12,45,95,5,16GB,LPDDR5,5.0,1TB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,,,11,24
11990000,https://www.anphatpc.com.vn/laptop-acer-aspire-3-a315-44p-r9w8.html,Ryzen 7 5700U,7,8.0,16.0,12,1.8,4.3,0,12,10,25,7,8GB,DDR4,4.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,60HZ,,11,12
17490000,https://www.anphatpc.com.vn/laptop-asus-vivobook-14-oled-a1405va-km257w.html,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,18,45,95,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,OLED,14 INCH,2880 X 1800,90HZ,100% DCI-P3,11,24
28990000,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-f15-fx507zv4-lp042w.html,i7-12700H,7,14.0,20.0,24,4.7,4.7,1,24,45,115,7,32GB,DDR4,5.0,512GB,SSD,4060,8,,0,0,1,IPS,15.6-INCH,1920 X 1080,144HZ,100% SRGB,11,24
75690000,https://www.anphatpc.com.vn/laptop-dell-xps-14-9440-71034921.html,155H,0,16.0,22.0,24,0.9,4.8,1,24,28,115,7,64GB,LPDDR5,5.0,1TB,SSD,,,,1,0,0,OLED,14.5 INCH,3200 X 2000,,,11,12
16990000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15arh7.html,Ryzen 5 6600H,6,6.0,12.0,19,3.3,4.5,0,19,45,45,5,16GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,120HZ,45% NTSC,11,16
27990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn00fqvn.html,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,48GB,DDR4,5.0,1TB,SSD,,,,1,0,0,IPS,16 INCH,1920X1200,60HZ,45% NTSC,11,24
45990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-11-21hm009pvn.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1200,60HZ,100% SRGB,11,36
9990000,https://www.anphatpc.com.vn/laptop-acer-aspire-3-a314-36m-34ap-nx.kmrsv.001-hang-gia-soc.html,i3-N305,7,8.0,8.0,6,3.8,3.8,1,6,9,15,3,16 GB,LPDDR5,4.0,512GB,SSD,,,,1,0,0,IPS,14INCH,1920 X 1080,,,11,12
18990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn0062va.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,16 INCH,1920X1200,60HZ,45% NTSC,0,24
18990000,https://www.anphatpc.com.vn/laptop-acer-aspire-5-spin-14-a5sp14-51mtn-573x-nx.khksv.002-hang-gia-soc.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,14INCH,1920 X 1200,60HZ,,11,12
22490000,https://www.anphatpc.com.vn/laptop-msi-cyborg-15-a12ve-240vn.html,i7-12650H,7,10.0,16.0,24,4.7,4.7,1,24,45,115,7,64GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,144HZ,65% SRGB,11,24
18590000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-5-14irl8-82xd008lvn.html,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,18,45,95,5,16GB,LPDDR5,5.0,1TB,SSD,,,,1,0,0,OLED,14 INCH,1920X1200,,100% DCI-P3,11,36
0,https://www.anphatpc.com.vn/laptop-dell-mobile-precision-workstation-3581-win-11-pro.html,i7-13800H,7,14.0,20.0,24,5.2,5.2,1,24,45,115,7,16GB,DDR5,5.0,512GB,SSD,,,,1,0,0,,15.6 INCH,1920 X 1080,,,11,36
23590000,https://www.anphatpc.com.vn/laptop-acer-swift-go-sfg14-73-53x7-nx.kslsv.001.html,125H,0,14.0,18.0,18,0.7,4.5,1,18,28,115,5,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,2560x1440,120HZ,SRGB100%,11,12
12470000,https://www.anphatpc.com.vn/laptop-lenovo-v15-g4-iru-83a10007vn.html,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,10,15,55,3,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,,45% NTSC,0,24
46990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-11-21hm009kvn.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,LPDDR5,5.0,1TB,SSD,,,,1,0,0,OLED,14 INCH,2880X1800,60HZ,100% DCI-P3,11,36
46990000,https://www.anphatpc.com.vn/laptop-msi-prestige-16-studio-a13ve-214vn.html,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,16GB,DDR5,5.0,1TB,SSD,,,,1,0,0,IPS,16 INCH,2560X1600,165HZ,,11,24
19490000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-anv15-51-58an-nh.qnasv.001.html,i5-13420H,7,8.0,12.0,12,4.6,4.6,1,12,45,95,5,32GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,144HZ,45% NTSC,11,12
28990000,https://www.anphatpc.com.vn/laptop-lg-gram-2023-14z90rs-g.ah54a5.html,i5-1340P,7,12.0,16.0,12,4.6,4.6,1,12,28,64,5,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,OLED,14-INCH,2560x1600,90HZ,DCI-P3 99%,11,12
8999000,https://www.anphatpc.com.vn/laptop-asus-vivobook-x415ea-ek2043w.html,i3-1115G4,10,2.0,4.0,6,1.7,4.1,1,6,12,28,3,8GB,DDR4,4.0,256GB,SSD,,,,1,0,0,,14.0-INCH,1920 X 1080,,,11,24
18690000,https://www.anphatpc.com.vn/laptop-dell-vostro-3430-60ygm.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1080,60HZ,,11,12
21990000,https://www.anphatpc.com.vn/laptop-gigabyte-g5-mf5-52vn353sh.html,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,18,45,95,5,16GB,DDR5,5.0,512GB,SSD,,,,1,0,0,,15.6 INCH,1920X1080,144HZ,,0,24
22990000,https://www.anphatpc.com.vn/laptop-lenovo-yoga-slim-6-14irh8-83e00008vn.html,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,OLED,14 INCH,1920X1200,60HZ,100% DCI-P3,11,36
20590000,https://www.anphatpc.com.vn/laptop-hp-probook-450-g10-9h1n5pt.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,32 GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,60HZ,45% NTSC,11,12
0,https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-16-g6-abp-21kk0061vn.html,Ryzen 7 7730U,7,8.0,16.0,20,2.0,4.5,0,20,15,15,7,16GB,DDR4,4.0,512GB,SSD,,,,1,0,0,IPS,16 INCH,2560X1600,60HZ,100% SRGB,11,24
25990000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-5-16imh9-83dc001svn.html,155H,0,16.0,22.0,24,0.9,4.8,1,24,28,115,7,32GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,OLED,16 INCH,2048X1280,120HZ,100% DCI-P3,11,24
27990000,https://www.anphatpc.com.vn/microsoft-surface-pro-9-wifi-intel-evo-12th-core-i5-1235u-8gb-256gb-iris-xe-graphics-13-inch-windows-11-home-black.html,i5-1235U,7,10.0,12.0,12,4.4,4.4,1,12,15,55,5,128GB,LPDDR5,5.0,256GB,SSD,,,,1,0,0,,13-INCH,2880 X 1920,120HZ,,11,12
14190000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-3-14iah8-83eq0009vn.html,i5-12450H,7,8.0,12.0,12,4.4,4.4,1,12,45,95,5,16GB,LPDDR5,5.0,1TB,SSD,,,,1,0,0,IPS,14 INCH,1920X1080,,,11,24
22590000,https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-14-g5-irl-21jc005nvn.html,i7-1360P,7,12.0,16.0,18,5.0,5.0,1,18,28,64,7,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1080,60HZ,45% NTSC,0,24
20490000,https://www.anphatpc.com.vn/laptop-asus-vivobook-15-oled-a1505va-l1491w.html,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,OLED,15.6 INCH,1920 X 1080,60HZ,100% DCI-P3,11,24
33990000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-neo-phn16-71-53m7-nh.qlusv.005-hang-gia-soc.html,i5-13500HX,7,14.0,20.0,24,4.7,4.7,1,24,55,157,5,32GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,16 INCH,1920 X 1200,165HZ,SRGB 100%,11,12
8490000,https://www.anphatpc.com.vn/laptop-msi-modern-14-c11m-011vn.html,i3-1115G4,10,2.0,4.0,6,1.7,4.1,1,6,12,28,3,8GB,DDR4,4.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,60HZ,45% NTSC,11,24
